Date,Food ,Mines,Oil  ,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars ,Trans,Utils,Rtail,Finan,Other
195102,   1.02,  -0.27,   0.98,   2.57,   2.62,   2.71,   0.86,   3.15,  -2.31,   4.36,   1.05,   2.81,  -1.32,   3.11,   3.42,   2.20,   2.95
195103,  -1.76,  -3.40,  -2.32,  -7.68,  -2.61,  -1.84,  -0.73,   0.60,  -5.14,   2.11,  -2.01,   1.28,  -4.64,  -1.41,  -2.30,   0.54,  -2.06
195104,   1.08,   3.70,  11.08,   1.82,   1.68,   8.38,   4.17,   4.14,   6.57,   3.87,   3.78,   3.46,   4.02,   0.21,   0.43,   3.90,   3.83
195105,  -1.00,  -0.93,  -3.02,  -1.22,   1.19,  -0.27,  -0.77,  -3.84,  -3.74,  -3.57,  -2.95,  -5.60,  -3.62,  -0.05,  -1.83,  -1.57,  -1.21
195106,  -3.30,  -4.43,   1.13,  -4.28,  -4.19,  -0.89,  -3.49,  -1.12,  -8.19,  -2.17,  -2.88,  -6.97,  -8.06,  -0.39,  -2.43,  -0.14,  -0.99
195107,   3.45,   7.99,  11.47,   1.87,   4.14,   7.94,   9.49,   8.05,   9.70,   6.17,   6.25,   3.05,   8.78,   5.31,   2.35,   5.91,   4.95
195108,   3.43,   8.36,   5.73,   3.80,   5.72,   2.31,   0.52,   4.76,   9.80,   4.69,   5.21,   7.20,   2.05,   2.13,   2.57,   4.14,   3.75
195109,  -0.16,   8.94,  -0.87,  -2.30,   2.43,  -1.48,  -0.78,   1.10,   1.30,   1.23,   2.55,   2.69,   3.65,   1.32,   2.58,   1.20,   0.77
195110,  -3.52,  -5.41,   1.22,  -2.36,  -3.18,  -7.66,  -3.76,  -2.59,  -1.50,  -2.93,  -4.89,  -1.80,  -3.47,   0.71,  -2.68,  -2.00,  -2.68
195111,  -0.30,   2.10,  -0.86,   0.40,   3.97,   0.07,  -0.43,  -0.35,   1.21,   1.92,   1.61,   1.85,   1.21,   1.65,   1.54,   3.18,   1.04
195112,   2.40,  -1.91,   4.83,   1.32,   1.73,   8.56,   3.29,   3.69,   0.45,   2.07,   4.99,   2.46,   1.59,   3.26,  -0.28,   6.25,   2.11
195201,   0.09,   4.13,   6.65,  -2.72,   1.91,  -3.62,   2.05,   0.56,   3.04,   3.98,  -1.57,  -1.27,   3.63,   3.09,  -0.58,   2.73,   0.24
195202,  -1.54,  -3.65,  -3.48,  -3.68,  -1.76,  -3.10,  -2.48,  -3.05,  -6.14,  -3.42,  -3.19,   0.62,  -2.11,   0.70,  -3.87,  -0.21,  -1.76
195203,   1.26,   1.05,   8.85,   3.59,   1.73,   3.40,   1.38,   3.08,   1.86,   6.59,   3.97,   8.65,   6.76,   2.23,   2.80,   3.90,   2.78
195204,  -2.97,  -6.41,  -7.66,  -4.37,  -4.85,  -7.27,  -4.79,  -3.99,  -7.82,  -4.17,  -3.62,  -2.93,  -3.54,  -1.80,  -1.49,  -1.57,  -3.71
195205,   2.37,   3.14,   3.48,   3.78,  -0.76,   6.66,   0.74,   4.27,   2.54,   0.94,   3.29,   4.27,   4.58,   2.98,   2.53,   2.66,   1.32
195206,   2.31,   3.84,   5.49,   4.54,   3.00,   3.70,   1.06,   3.07,   5.75,   6.55,   4.17,   5.30,   5.17,   1.09,   3.09,   2.66,   3.74
195207,   1.11,   1.02,  -1.05,  -0.18,  -0.39,   1.47,  -1.33,   0.95,   3.30,  -1.41,   2.50,   2.65,   0.70,   2.03,   2.13,   2.51,   1.06
195208,   1.22,   0.01,  -2.68,  -0.72,   2.06,  -1.66,  -0.04,  -1.02,  -2.35,  -2.14,  -0.98,   2.08,  -0.22,   1.81,  -0.27,  -1.18,   0.38
195209,  -3.13,  -2.45,  -4.37,  -3.98,  -1.13,  -1.53,  -2.30,  -2.08,  -3.85,  -1.28,  -0.19,  -0.89,  -1.82,   0.32,  -0.54,   0.26,  -0.25
195210,  -1.78,  -3.88,   0.44,  -5.72,   0.45,  -2.08,   2.71,  -1.98,  -1.56,  -1.55,  -1.66,   1.34,   0.56,   0.34,  -1.25,  -3.31,  -0.10
195211,   5.32,   7.09,   1.95,   6.35,   4.15,  10.14,   7.26,   7.44,   7.81,   8.28,   8.90,   6.50,   7.11,   5.08,   4.57,   7.80,   6.23
195212,   1.32,   1.02,   4.63,   2.85,   3.45,   1.61,  -0.53,   2.70,   4.22,   3.09,   3.45,   7.25,   3.42,   2.01,   1.21,   4.10,   1.75
195301,   2.34,  -0.08,  -3.08,  -1.58,   0.80,   0.28,   0.31,   0.49,   1.42,  -0.30,  -1.51,  -0.38,   2.74,   0.92,   0.88,   0.01,   0.04
195302,   0.48,   1.98,   0.35,   2.43,   0.74,  -2.73,   2.53,  -0.18,  -0.39,   2.10,  -0.07,  -1.18,  -0.54,   0.51,  -0.12,  -0.23,   0.25
195303,  -0.54,  -4.28,  -0.50,  -3.88,  -0.59,   0.03,  -2.00,  -0.12,  -4.72,   0.83,  -0.27,  -4.54,  -2.77,   0.15,  -0.44,   0.78,  -1.12
195304,  -0.99,  -3.02,  -5.18,  -2.20,  -3.73,  -3.41,  -0.53,  -2.02,  -2.04,   0.78,  -0.81,  -1.86,  -3.17,  -2.94,  -0.67,  -4.56,  -1.76
195305,   0.38,  -1.56,   1.89,  -0.03,   1.59,  -0.22,  -0.09,   0.77,   0.04,  -1.51,   0.92,  -0.08,   2.80,  -0.14,   1.58,   0.61,   0.45
195306,  -1.40,  -4.15,  -0.01,  -0.82,  -3.82,  -1.18,  -1.64,  -4.36,  -2.80,  -0.42,  -2.36,  -3.32,  -1.74,  -2.98,  -1.99,  -2.96,  -0.64
195307,   2.57,   0.92,   3.99,   0.90,   2.84,   2.68,   4.61,   2.70,   3.34,   3.56,   1.73,   0.68,   1.16,   3.43,   2.10,   1.33,   1.46
195308,  -2.63,  -6.06,  -6.35,  -3.66,  -3.15,  -2.62,  -3.55,  -4.42,  -8.02,  -5.71,  -4.23,  -6.49,  -7.60,  -0.35,  -2.45,  -3.00,  -3.15
195309,  -0.31,  -1.52,  -1.89,  -2.10,  -0.58,   1.73,   1.44,   1.38,  -0.46,   2.79,   2.00,  -0.84,  -1.17,   1.65,   0.25,   0.58,   2.27
195310,   1.30,   2.83,   5.69,   0.96,   5.36,   4.37,   1.41,   6.33,   8.27,   6.09,   6.75,   7.92,   4.09,   4.45,   0.78,   4.51,   3.29
195311,   3.05,  -0.02,   1.95,  -0.25,   4.91,   4.70,  -0.12,   4.42,   2.04,   4.35,   5.54,   0.25,   2.58,   3.00,   3.44,   4.15,   3.40
195312,   0.93,  -2.85,   0.50,  -2.42,  -0.32,   0.78,  -2.21,   1.68,  -0.84,  -1.12,   0.41,  -1.32,  -2.56,   0.70,   1.37,   0.24,   1.01
195401,   4.37,   8.11,   8.62,   5.77,   5.75,   0.59,   3.82,   6.83,   7.56,   1.03,   6.86,   5.29,   7.91,   3.30,   3.10,   4.19,   4.04
195402,   0.00,   2.52,   2.90,   1.82,   1.92,   0.32,  -1.87,   1.04,   0.31,   2.99,   4.62,   1.55,   2.03,   1.58,   0.32,   1.57,   2.13
195403,   2.13,   2.66,   4.32,  -1.01,   1.57,   4.38,   1.80,   2.27,   6.07,   3.94,   7.23,   3.54,   2.56,   2.94,   0.40,   4.91,   3.25
195404,   0.95,   2.25,   6.22,  -3.39,   3.88,   6.60,   3.31,   4.73,   6.59,   2.74,   8.85,   4.14,   1.39,   1.26,   1.62,   5.38,   3.05
195405,   1.77,   6.52,   2.94,   9.30,   1.00,   3.99,   2.13,   2.03,   6.93,   4.75,   0.71,   4.67,   5.82,   2.64,   2.94,   1.46,   1.75
195406,   2.62,   0.28,  -5.98,   2.46,   1.82,   3.49,  -2.88,   6.44,   1.41,   7.51,   8.11,   1.14,   1.80,   1.29,   2.40,   2.65,   2.32
195407,   5.67,   5.11,   4.27,   7.87,   5.03,   2.05,   6.41,   5.68,   7.96,   3.98,   0.02,  10.08,   8.30,   5.42,   4.06,   7.52,   5.78
195408,  -2.68,  -3.02,   0.49,  -4.13,  -1.79,  -3.37,  -0.59,  -3.45,  -6.30,  -5.71,  -4.35,  -3.48,  -2.64,  -1.73,  -0.17,  -0.36,  -2.00
195409,   3.41,   7.75,  10.07,   4.15,   5.44,   7.18,   4.24,   6.63,   7.67,  -0.05,   6.20,  14.66,   3.49,   2.01,   5.01,   3.23,   4.59
195410,  -2.25,  -2.05,  -2.00,  -1.18,  -2.00,  -4.21,  -2.05,   1.30,   0.26,  -2.38,  -1.20,  -0.90,   1.99,  -3.81,  -2.53,  -1.44,  -0.22
195411,   6.44,  12.31,   7.91,   7.91,  10.22,  14.57,   7.42,  15.68,  15.40,   8.97,  12.08,   4.21,  11.12,   5.67,   8.48,  10.66,   7.87
195412,   3.14,   5.21,   6.42,   6.49,   2.77,   3.70,   5.90,   2.30,  12.26,   5.64,   3.79,   7.55,  12.76,   3.57,   2.02,   6.12,   3.91
195501,  -0.28,   1.50,   0.46,   1.71,   4.39,  -2.56,  -1.41,  -1.25,   3.40,  -2.20,   2.46,   0.51,   3.02,   1.45,   1.85,   0.14,   0.01
195502,   1.79,   1.07,   2.38,   1.77,   6.57,   4.30,   2.24,   3.59,   4.41,   3.56,   4.05,  -1.23,   5.15,   3.65,   1.31,   1.99,   4.04
195503,  -0.46,   6.22,  -0.18,  -2.97,  -1.19,  -1.11,   1.74,  -0.09,   2.96,   1.98,  -0.81,   0.08,  -0.71,  -0.73,  -1.34,   1.14,  -0.01
195504,   3.60,  -0.46,   0.59,   1.66,   4.50,   8.07,   3.02,   6.02,   2.67,  -1.68,   4.45,   5.43,   2.38,   2.56,   1.86,  -1.45,   3.65
195505,   0.18,   5.97,  -0.72,   0.38,   1.05,   5.45,  -0.04,   2.57,   2.08,   2.08,  -1.16,  -1.22,   0.29,  -0.14,   3.23,   2.37,   2.61
195506,   2.79,   1.84,  11.26,   4.87,   0.99,  12.32,   0.12,   5.45,  12.45,   4.25,   2.96,  10.61,   1.24,   1.68,   4.67,   3.88,   4.38
195507,   0.82,  -3.56,   2.84,   3.04,   0.65,  -2.05,   3.46,  -0.25,   0.47,  -2.83,  -1.90,  20.83,  -1.60,   3.68,   1.95,  -0.81,  -0.22
195508,  -1.07,   5.74,  -1.16,  -1.14,   3.83,   2.39,   1.05,   1.73,   6.21,   0.36,   0.68,  -4.55,   1.35,   0.05,   1.82,   0.81,  -1.02
195509,  -2.74,  -4.21,  -0.34,  -0.78,  -4.78,  -3.05,  -0.40,   1.30,   0.68,  -0.11,  -2.75,   9.85,  -2.01,  -2.63,   3.90,  -3.94,   0.18
195510,  -0.78,  -3.72,  -0.99,  -1.35,  -3.89,  -2.11,  -0.08,  -3.51,  -5.47,   0.22,  -4.31,  -5.00,  -1.40,  -0.97,  -2.80,  -1.12,  -2.29
195511,   3.58,   9.72,   8.56,   2.16,   5.93,   7.48,   4.25,   6.33,   8.85,   5.64,  10.07,   9.38,  11.01,   3.40,   6.32,   3.77,   4.62
195512,   1.05,  -0.38,   3.66,   0.88,  -1.30,   2.39,   3.34,   2.02,   2.07,   4.57,   4.63,  -4.14,   0.90,  -0.12,  -0.97,   2.15,   2.38
195601,  -1.91,  -0.90,   0.50,  -1.50,  -3.51,  -4.59,  -3.18,  -4.65,  -3.90,  -5.71,  -4.73,  -6.85,  -3.56,  -0.34,  -4.80,  -3.58,  -1.74
195602,   2.12,   8.21,   4.18,   0.71,   5.27,   4.06,   3.49,   4.86,   4.83,   4.34,   6.25,   5.51,   2.77,   1.94,   2.70,   3.58,   3.33
195603,   2.05,   3.29,  11.48,  -0.21,   4.77,   5.25,   4.70,  11.84,   9.93,   9.18,   8.90,   3.60,   5.04,   3.78,   0.27,   5.67,   5.70
195604,  -0.03,  -2.87,   3.76,  -2.70,  -1.67,  -1.06,   3.93,   0.92,   3.63,  -1.25,   1.23,  -5.14,   1.82,  -2.17,  -1.93,  -0.01,  -0.57
195605,  -2.82,  -6.08,  -6.43,  -5.09,  -3.50,  -6.07,  -3.73,  -3.20,  -9.41,  -4.20,  -4.24,  -4.46,  -5.40,  -0.72,  -4.65,  -5.36,  -3.17
195606,   0.62,   2.11,   2.65,   0.20,   4.42,   3.93,   1.39,   5.16,   5.00,   1.14,   7.46,   7.11,   2.24,   2.36,   2.25,   1.53,   3.11
195607,   2.26,   1.49,   6.07,   0.46,   1.92,   2.14,   2.96,   6.83,  10.87,   5.95,   6.42,   4.52,   3.24,   5.24,   4.75,   2.52,   3.56
195608,  -1.34,   0.69,  -5.28,  -2.06,   1.07,  -3.84,  -1.39,  -3.38,  -1.88,  -3.32,  -3.70,   0.85,  -2.05,  -2.48,  -2.89,  -2.76,  -3.35
195609,  -3.13,  -3.67,  -5.87,  -2.50,  -0.42,  -6.56,  -4.17,  -7.21,  -4.64,  -4.60,  -5.89,  -1.19,  -4.27,  -3.86,  -4.66,  -4.61,  -5.67
195610,  -0.50,   1.75,   0.43,   1.08,   2.29,   0.73,   0.40,  -0.94,   0.68,   1.22,   3.97,  -0.99,   2.56,   1.14,   1.20,   0.53,  -0.06
195611,  -0.30,   2.35,   5.32,  -1.35,   2.63,  -3.67,  -1.89,  -2.82,   2.40,   0.67,   1.65,  -3.64,   1.14,   0.42,  -2.44,   1.62,  -0.61
195612,   1.42,   1.85,   4.25,  -0.16,   1.02,   5.32,   5.44,   5.31,   4.03,   3.46,   5.32,   1.00,   2.64,   1.83,  -0.70,   1.41,   3.14
195701,   1.18,  -0.87,  -4.13,   1.98,   0.38,  -6.15,  -1.05,  -3.52,  -9.57,  -1.92,  -4.71,  -6.42,  -2.08,   2.63,  -1.74,   1.49,  -0.27
195702,  -1.00,  -0.39,  -2.20,  -4.47,  -0.86,  -1.78,  -1.45,  -1.78,  -4.14,  -0.49,  -0.89,  -1.91,  -5.05,  -0.29,  -1.09,  -0.50,  -0.88
195703,   1.55,   3.46,   3.20,   2.03,   1.60,   2.05,   5.88,   3.24,   2.21,   0.42,   3.87,   0.51,   0.59,   1.70,   2.13,   3.62,   1.68
195704,   1.70,  -1.12,   7.09,  -0.65,   0.19,   5.63,   2.57,   1.43,   4.41,   4.82,   6.82,   8.33,   2.32,   3.18,   0.11,   5.49,   1.57
195705,   1.31,   1.62,   7.68,   3.29,   2.41,   3.33,   1.61,   6.00,   2.18,  -1.63,   5.20,   1.06,   0.35,   2.25,   2.51,   2.82,   2.84
195706,  -0.39,  -1.00,  -1.74,  -1.77,  -0.16,  -0.06,   2.99,   0.07,   1.37,  -0.70,   3.44,   0.10,  -1.59,  -5.10,  -2.04,  -4.26,   0.35
195707,   1.44,   0.70,   1.02,  -0.87,   1.43,   1.89,   2.40,   1.18,  -0.32,   1.26,   0.29,   3.81,   0.36,   0.04,   3.05,  -0.62,   0.07
195708,  -2.19,  -6.45,  -5.72,  -5.55,  -7.29,  -6.48,  -0.43,  -7.56,  -7.01,  -3.87,  -6.64,  -2.94,  -5.08,  -2.58,  -2.27,  -3.14,  -3.23
195709,  -2.05,  -9.71,  -7.96,  -4.19,  -3.74,  -6.28,  -0.16,  -5.54,  -8.74,  -5.98,  -6.59,  -7.21,  -8.42,  -1.73,   0.74,  -3.94,  -3.77
195710,  -1.94,  -5.91,  -5.78,  -6.11,  -5.94,  -3.19,  -0.27,  -4.62,  -7.62,  -5.45,  -2.55,  -3.87,  -6.14,  -0.69,  -3.63,  -5.57,  -3.07
195711,   3.64,  -3.06,   2.45,   0.88,   2.06,   4.66,   6.50,   5.52,  -1.01,   3.54,   4.02,  -5.43,   2.78,   4.38,   1.70,   4.42,   3.76
195712,   0.84,  -7.42,  -6.97,  -5.47,  -5.49,  -3.07,   2.31,  -3.19,  -8.85,  -2.38,  -3.93,  -7.94,  -6.25,   2.56,  -1.56,  -0.61,  -0.83
195801,   6.93,   8.76,   1.48,  13.12,   8.56,   3.37,   1.32,   6.00,   8.56,   7.57,   5.19,   4.85,  10.16,   6.25,   7.61,   8.59,   4.20
195802,   3.15,  -3.15,  -4.64,  -0.33,  -2.49,  -3.49,   3.68,  -1.91,   0.42,  -0.24,  -1.96,  -1.36,  -3.00,   1.27,   1.44,   1.33,  -1.09
195803,   3.80,   5.52,   8.04,   2.75,   4.45,  -0.17,   6.69,   2.40,   2.06,   2.62,   2.99,   2.82,   0.42,   1.97,   4.12,   3.27,   1.91
195804,   3.26,   2.57,   5.17,   4.24,  -1.35,   1.06,   5.18,   0.98,   1.37,   1.89,   0.72,   5.25,   5.90,   5.08,   3.12,   2.07,   1.75
195805,   3.10,   4.54,   0.26,   4.32,   2.50,   1.52,   0.60,   2.22,   6.82,   3.51,   1.47,   4.87,   4.44,   1.40,   3.59,   2.15,   3.09
195806,   2.87,   3.07,   4.99,  -1.54,   4.13,   2.79,   3.93,   3.43,   0.93,   1.63,   3.36,   2.49,   2.25,   2.20,   2.19,   2.95,   2.38
195807,   1.61,   6.89,   0.48,   5.64,   5.87,   7.96,   5.13,   6.57,  11.55,   0.49,   4.95,  10.06,   7.51,   1.12,   1.67,   2.00,   3.61
195808,   2.61,   0.34,   1.90,   3.76,   4.85,   2.42,   0.95,   2.71,   3.05,   1.15,   2.26,  -0.23,   1.52,  -1.01,   5.78,   4.64,   2.86
195809,   2.38,   0.45,   3.36,   7.82,   6.06,   2.92,   9.48,   3.63,   8.35,   4.19,   5.48,  10.52,   4.81,   3.47,   3.96,  -0.42,   4.95
195810,   2.25,   2.34,   1.31,   2.12,   8.40,   0.74,   2.94,   1.49,   4.91,   2.94,   3.79,   2.13,   4.60,   4.28,   1.19,   3.68,   2.79
195811,   4.90,   0.73,   1.98,   2.53,   5.20,   3.30,   5.45,   3.99,   0.60,   4.12,   3.80,   1.50,   3.73,   2.96,   6.06,   2.34,   4.32
195812,   2.63,   3.83,   1.19,   3.70,   3.37,   6.16,   3.41,   4.41,   6.74,   0.62,  10.69,   2.51,   2.02,   5.94,   5.82,   4.29,   9.89
195901,   2.36,   3.11,   0.47,   4.97,   3.10,  -0.41,   2.19,   1.92,   1.38,  -2.55,  -1.37,  -1.19,   2.53,   1.24,   3.61,  -2.69,   2.67
195902,   2.93,  -1.54,  -7.53,   5.54,   6.80,   5.61,   3.05,   2.49,   1.30,   1.18,   4.46,  -2.25,   2.69,   1.25,   2.68,   2.39,   4.93
195903,  -0.80,   1.99,   2.17,   0.53,   6.23,   1.23,   4.81,   0.14,  -3.67,  -0.96,   1.01,  -1.23,   0.97,   1.63,  -1.95,  -2.97,   0.50
195904,   2.06,  -3.16,   1.75,   3.45,  10.97,   7.11,   7.43,   4.83,   2.11,  -4.95,   6.78,   9.57,   2.83,  -1.13,   1.26,   1.55,   5.17
195905,   3.61,  -1.14,  -0.93,   1.59,  -0.01,   6.12,  -1.70,   2.86,   5.06,   4.27,   4.93,   5.24,   1.38,  -1.10,   2.97,   0.74,  -0.28
195906,   0.01,  -0.38,  -2.80,   4.80,   2.61,  -1.80,   4.10,   1.76,   4.90,   0.22,   0.17,   0.13,  -0.51,  -2.23,   2.20,   2.63,   0.36
195907,   4.34,   5.64,   4.87,   4.12,   1.13,   6.39,   3.81,   2.45,   3.41,   3.40,   1.21,   9.04,  -0.33,   3.83,   1.78,   1.23,   0.85
195908,  -1.00,  -1.15,  -3.19,  -2.43,  -0.55,  -3.20,  -0.92,  -3.01,   2.04,  -2.80,  -1.80,   2.49,  -5.84,   1.34,   0.82,  -1.35,  -1.16
195909,  -3.26,  -4.92,  -6.92,  -1.90,  -6.53,  -5.04,  -4.68,  -4.58,  -5.18,  -2.85,  -4.57,  -4.36,  -4.14,  -4.35,  -1.92,  -4.80,  -2.58
195910,   3.14,   2.11,   1.07,   0.59,   9.09,   1.72,   3.29,   3.06,  -1.30,  -2.37,   3.46,  -1.59,   0.82,   0.89,   0.46,   0.62,   3.31
195911,   0.94,   0.38,  -0.44,   0.50,   3.96,   2.46,   4.64,   0.50,  -0.36,   2.39,   7.23,  -0.30,   2.94,   0.40,   2.05,   1.42,   1.95
195912,   2.18,   3.45,   4.28,   1.51,   1.05,   3.61,  -1.37,   0.77,   2.52,   2.96,   3.75,   5.50,  -0.35,   2.14,   2.94,   0.51,   2.82
196001,  -4.28,  -5.20,  -7.52,  -5.93,   1.29,  -9.73,  -5.70,  -6.49,  -9.05,  -7.42,  -8.48, -11.38,  -4.35,  -2.07,  -5.73,  -4.40,  -4.16
196002,   3.08,  -0.40,  -3.45,   1.05,   3.93,  -0.45,   2.99,   2.92,  -1.74,   2.79,   3.53,  -2.46,   0.42,   2.77,   4.51,  -0.67,   6.19
196003,  -1.45,  -3.32,  -0.72,  -4.82,  -1.90,  -2.56,   1.24,   0.02,  -5.23,  -2.41,   0.89,  -4.35,  -5.86,   1.75,   0.17,   0.38,  -1.51
196004,   1.03,  -1.44,  -4.29,  -0.38,   2.75,  -5.30,   1.58,  -1.80,  -5.34,  -4.06,   0.00,  -1.38,  -1.66,   1.38,  -0.47,  -0.51,  -0.69
196005,   7.65,   0.58,  -3.60,   2.17,   7.06,   3.59,  10.20,   4.02,   2.62,   0.06,   7.43,  -0.80,   4.28,   1.49,   2.90,  -0.27,   4.81
196006,   5.20,  -0.50,   3.61,   2.05,  -1.05,   0.86,   2.75,   2.30,   1.56,  -2.25,   2.18,   0.63,   1.68,   5.77,   3.54,   4.06,   0.40
196007,  -1.87,   2.57,   0.69,  -2.15,  -5.50,  -6.96,  -1.24,  -4.52,  -2.25,  -3.57,  -3.76,  -0.32,  -0.98,  -1.07,  -2.81,   0.23,  -2.25
196008,   4.63,   5.17,   4.12,   0.92,   4.46,   1.68,   3.71,   0.01,   0.80,   2.47,   1.06,   3.43,   4.18,   4.40,   3.27,   3.85,   4.85
196009,  -3.81,  -3.90,  -0.90,  -4.90,  -3.97,  -6.79,  -7.23,  -4.53,  -8.08,  -6.53,  -7.87,  -5.84,  -7.52,  -4.48,  -8.27,  -5.72,  -6.78
196010,   1.21,   0.58,   2.50,  -2.88,   1.61,  -1.36,   0.58,  -1.24,  -2.14,  -5.49,  -2.24,  -1.46,   0.06,  -0.33,   0.73,  -0.10,  -1.01
196011,   9.35,   6.98,   3.29,   2.36,  11.45,   4.32,   5.72,   6.68,   1.40,   0.43,   7.13,  -0.88,   6.36,   3.73,   6.53,   7.85,   5.32
196012,   4.28,   3.72,   5.35,   1.95,   7.17,   3.18,   4.56,   3.74,   4.95,   9.83,   3.35,  -0.60,   2.57,   6.35,   2.06,   5.65,   8.86
196101,   4.93,   8.20,   9.73,   8.83,   0.22,   6.49,   6.07,   6.13,   8.49,   8.00,   3.50,   8.38,   7.64,   4.95,   2.49,   7.41,   6.94
196102,   4.66,   3.91,   0.50,   6.95,  18.89,   2.39,   5.09,   4.38,   5.88,   2.54,   2.95,   4.07,   5.18,   3.63,   4.83,   7.09,   3.72
196103,   4.67,   0.72,   1.44,   5.18,   4.00,   1.13,   5.20,   2.34,   2.04,   5.02,   2.11,   3.45,   1.36,   2.02,   5.95,   4.65,   5.18
196104,  -1.00,   1.16,   4.87,  -1.81,  -2.30,  -1.20,   0.95,  -4.01,  -1.44,   5.10,  -0.28,  -1.70,   0.14,   1.85,   0.62,   1.53,   0.03
196105,   4.47,   7.48,  -0.05,   6.35,  -1.27,   5.72,   1.88,   2.86,   6.07,   0.90,   3.07,   0.95,   3.84,   2.39,   4.74,   3.99,   1.01
196106,  -2.04,  -4.51,  -4.01,  -3.87,  -6.62,  -0.94,   0.66,  -3.01,  -7.45,  -0.80,  -2.82,  -1.39,  -3.73,  -1.87,   1.04,  -2.64,  -3.87
196107,   2.76,   3.06,   2.28,   1.72,  -0.65,   3.24,   4.16,  -0.13,   4.34,   7.00,   1.56,   6.43,   1.69,   2.88,   2.74,   3.63,   3.92
196108,   4.92,   3.24,   0.12,   5.48,   2.22,   2.63,   7.04,   0.73,   0.32,  -0.02,   4.16,   1.17,   1.58,   3.81,   3.17,   8.82,   1.89
196109,  -0.52,  -2.59,  -6.65,  -2.50,   2.07,  -4.14,  -1.06,  -2.66,  -7.76,  -0.92,   0.42,   5.34,  -3.31,   1.42,   0.63,  -0.14,  -3.23
196110,   3.57,   1.59,   6.68,   5.70,  -2.63,  -0.08,   3.02,   1.47,  -1.64,   4.00,   3.45,   0.13,  -0.75,   5.31,   9.72,   2.17,   0.64
196111,   5.37,   5.88,   5.51,   6.51,   2.18,   2.49,   4.69,   6.11,   1.84,   4.49,   2.44,  10.01,   1.59,   3.42,   5.07,   7.33,   6.42
196112,  -3.13,  -1.27,   3.91,  -0.39,   0.11,  -0.17,  -3.48,   0.59,   3.28,   0.87,  -0.74,   3.38,   0.19,  -4.20,  -0.45,  -4.38,   1.45
196201,  -6.19,   1.85,   0.06,  -2.42,  -9.66,  -4.69,  -5.81,  -4.92,  -3.75,  -3.59,  -4.15,  -0.29,   4.36,  -2.59,  -9.29,  -4.71,  -5.23
196202,  -0.01,  -0.68,   5.46,   2.23,   0.03,   3.75,   1.66,   0.88,  -0.85,   1.62,   0.24,  -1.68,  -1.03,   2.63,   1.82,   3.83,   3.37
196203,   1.08,  -3.48,  -1.59,  -0.78,  -2.02,  -2.33,  -0.52,  -1.04,   0.94,   0.46,  -0.27,   0.32,  -2.20,   1.96,   1.25,  -1.82,  -1.46
196204,  -4.29,  -8.24,  -3.45,  -7.87,  -8.03,  -6.01, -10.70,  -7.06, -10.44,  -5.79, -10.50,  -5.11,  -7.68,  -2.78,  -4.34,  -7.37,  -6.43
196205, -10.84,  -7.31,  -4.79,  -8.86,  -8.73,  -8.18, -11.59,  -8.36,  -7.19,  -5.96, -10.37,  -3.93,  -4.99, -10.47,  -9.02,  -9.78,  -8.82
196206,  -8.35,  -5.99,  -4.82,  -6.56, -11.10,  -8.73, -12.14, -10.81, -10.00,  -1.85, -10.74,  -5.73,  -7.38,  -5.09, -10.08, -10.88,  -9.73
196207,   6.83,   6.55,   4.82,   6.80,   1.33,   7.22,   7.23,   4.51,   3.23,   3.28,   9.92,   8.15,   5.86,   7.45,   3.97,   8.44,   6.31
196208,   0.42,   2.74,   1.86,   1.07,   2.15,   4.67,  -3.33,   2.22,  -0.37,   3.28,   2.95,   3.80,   3.80,   3.17,   4.54,   3.87,   2.01
196209,  -4.80,  -5.50,  -1.68,  -5.33,  -7.81,  -2.03,  -6.61,  -6.63,  -8.42,  -4.75,  -8.14,  -1.91,  -5.58,  -2.83,  -6.56,  -5.69,  -6.76
196210,  -2.69,  -0.58,  -0.23,   0.15,  -2.59,   5.22,  -0.15,  -2.30,   0.85,   0.25,   0.15,   2.61,   2.42,  -1.08,  -1.34,  -0.73,   1.22
196211,  12.18,   9.52,  10.70,  10.18,  16.13,  12.05,  15.29,  12.94,  15.10,  10.37,  13.82,   5.97,  14.69,   7.59,  10.96,  14.11,  10.07
196212,   2.80,  -1.24,   4.82,   0.27,   2.52,   1.09,   0.02,  -2.38,  -4.52,   1.68,   0.18,   3.56,   0.08,   3.45,  -0.01,   1.68,   0.22
196301,   6.42,   8.77,   2.55,   7.70,   7.68,   4.51,   4.38,   5.02,   7.85,   2.31,   5.76,   7.54,   4.16,   5.26,   4.19,   3.63,   5.49
196302,  -2.92,  -1.29,  -1.31,  -1.16,  -5.11,  -4.06,  -3.04,  -0.42,  -2.11,  -2.14,  -4.38,  -2.91,  -0.28,  -1.47,  -0.48,  -0.23,  -1.84
196303,   1.96,   3.61,   7.01,   1.06,   2.48,   3.63,   3.44,   3.67,   2.27,  -0.24,   3.38,   7.23,   2.26,   1.80,   2.28,   2.37,   1.75
196304,   1.08,   3.47,   6.10,   4.99,   5.62,   4.82,   6.81,   2.93,   5.41,   4.08,   5.80,   5.44,   6.79,   2.40,   5.49,   3.70,   4.59
